number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,vselec_method,s1_prop,s2_prop,s3_prop
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,9,75,AIC,1,1,0.9
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,9,7,78,AIC,1,0.9,0.7
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,7,6,81,AIC,1,0.7,0.6
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,4,8,4,83,AIC,0.8,0.8,0.4
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,9,9,76,AIC,1,0.9,0.9
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,8,7,79,AIC,1,0.8,0.7
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,6,8,80,AIC,1,0.6,0.8
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,4,6,6,83,AIC,0.8,0.6,0.6
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,9,75,AIC,1,1,0.9
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,4,4,5,86,AIC,0.8,0.4,0.5
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,9,10,75,AIC,1,0.9,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,8,76,AIC,1,1,0.8
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
