number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,cv_lambda,vselec_method,s1_prop,s2_prop,s3_prop
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,152,2.4436820315179475e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,176,7.955364931279147e-15,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,236,1.7346409435282894e-15,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,18,19,160,1.7733397775046384e-14,Lasso,1,0.9,0.95
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.5238597246223045e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,94,0.01318523923803091,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,19,20,141,6.394445857865423e-14,Lasso,1,0.95,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,244,9.134906650283707e-16,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,19,20,168,1.63673651262945e-14,Lasso,1,0.95,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,148,2.443682031517947e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,185,9.338701122660063e-15,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,99,0.0015140214263144236,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,19,20,103,0.0036565966365880664,Lasso,1,0.95,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,223,3.568849692126245e-15,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,4,20,20,174,9.338701122660063e-15,Lasso,0.8,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,135,5.901871229848455e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,18,20,73,0.023108955094702267,Lasso,1,0.9,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,19,20,229,2.390354605816266e-15,Lasso,1,0.95,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,130,5.4472404314547535e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,115,0.002449126011432874,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,19,20,138,1.921344053984671e-14,Lasso,1,0.95,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,191,4.917914759747401e-15,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,102,0.005038831029839593,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,19,20,93,0.012169558683788826,Lasso,1,0.95,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,158,2.25544120589799e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,164,1.011811616790734e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,18,20,117,0.004650681630293014,Lasso,1,0.9,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,206,4.18942699855571e-15,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,96,0.008150962679858665,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,132,3.648468660096191e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,18,20,174,7.955364931279147e-15,Lasso,1,0.9,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,123,5.0276305873988524e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,147,3.1080231876114186e-14,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,77,0.01816940702282152,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
36,100,300,0.7,3,close,5,4,4,4,4,4,20,5,20,19,84,0.01816940702282152,Lasso,1,1,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,2,0.03184439837668466,Lasso,1,0.9,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,2,0.040501639441524254,Lasso,1,0.85,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,0,0.040501639441524254,Lasso,1,0.95,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,3,0.025037645931273767,Lasso,1,0.95,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,19,3,0.03184439837668466,Lasso,1,0.95,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,3,0.03184439837668466,Lasso,1,0.9,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,1,0.0769091625617282,Lasso,1,0.8,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,4,0.023108955094702267,Lasso,1,0.9,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,19,4,0.03450215590373633,Lasso,1,0.8,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,15,4,0.04754435641726351,Lasso,1,0.95,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,3,0.027127306760985605,Lasso,1,0.85,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,1,0.05581171178009765,Lasso,1,0.85,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,18,2,0.040501639441524254,Lasso,1,1,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,19,2,0.04388193684298046,Lasso,1,1,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,4,0.03450215590373633,Lasso,1,0.9,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,2,0.040501639441524254,Lasso,1,0.85,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,20,4,0.012169558683788828,Lasso,1,1,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,18,3,0.055811711780097646,Lasso,1,0.7,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,20,3,0.03184439837668466,Lasso,1,1,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,2,0.05151244429388444,Lasso,1,0.8,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,1,0.04388193684298047,Lasso,1,0.8,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,15,3,0.04388193684298046,Lasso,1,1,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,15,2,0.05151244429388444,Lasso,1,0.9,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,0,0.06046979937611887,Lasso,1,0.8,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,3,0.04754435641726351,Lasso,1,0.85,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,1,0.05151244429388444,Lasso,1,0.95,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,16,2,0.04388193684298046,Lasso,1,1,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,18,4,0.03184439837668466,Lasso,1,0.95,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,16,1,0.04388193684298046,Lasso,1,0.95,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,19,5,0.027127306760985605,Lasso,1,0.75,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,15,4,0.029391372260977485,Lasso,1,0.9,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,2,0.05151244429388444,Lasso,1,0.85,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,19,2,0.03450215590373633,Lasso,1,0.85,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,4,0.03738173188026989,Lasso,1,0.95,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,4,0.040501639441524254,Lasso,1,0.8,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,17,1,0.040501639441524254,Lasso,1,0.75,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,3,0.06046979937611887,Lasso,1,0.9,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,3,0.05151244429388444,Lasso,1,0.8,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,17,4,0.03184439837668466,Lasso,1,1,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,1,0.06046979937611887,Lasso,1,0.8,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,18,3,0.03738173188026989,Lasso,1,0.95,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,15,1,0.097817742856318,Lasso,1,0.7,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,2,0.040501639441524254,Lasso,1,0.7,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,5,0.04388193684298046,Lasso,1,0.8,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,1,0.027127306760985608,Lasso,1,0.85,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,1,0.07098472391887985,Lasso,1,0.85,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,2,0.03184439837668466,Lasso,1,0.8,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,5,0.01318523923803091,Lasso,1,0.9,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,2,0.040501639441524254,Lasso,1,0.8,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,14,4,0.04754435641726351,Lasso,1,0.7,0.7
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,5,0.029391372260977485,Lasso,1,0.9,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,20,3,0.03184439837668466,Lasso,1,0.85,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,13,4,0.04388193684298046,Lasso,1,0.85,0.65
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,18,1,0.03184439837668466,Lasso,1,0.95,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,17,2,0.05581171178009765,Lasso,1,0.6,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,5,0.025037645931273764,Lasso,1,0.9,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,5,0.021328834469295413,Lasso,1,0.9,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,4,0.03184439837668466,Lasso,1,0.95,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,4,0.029391372260977485,Lasso,1,0.95,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,5,0.015477983667424536,Lasso,1,0.9,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,16,3,0.04388193684298046,Lasso,1,1,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,17,3,0.05581171178009765,Lasso,1,0.7,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,5,0.03450215590373633,Lasso,1,0.85,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,19,5,0.008150962679858665,Lasso,1,1,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,12,2,0.08332805932591805,Lasso,1,0.7,0.6
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,20,2,0.015477983667424536,Lasso,1,0.85,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,17,1,0.06551665447917689,Lasso,1,0.65,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,19,4,0.023108955094702267,Lasso,1,0.95,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,16,3,0.04754435641726351,Lasso,1,0.6,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,19,2,0.040501639441524254,Lasso,1,0.85,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,4,0.04754435641726351,Lasso,1,0.8,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,20,4,0.012169558683788826,Lasso,1,0.95,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,1,0.0373817318802699,Lasso,1,0.85,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,2,0.05151244429388444,Lasso,1,0.9,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,3,0.03184439837668466,Lasso,1,0.8,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,19,2,0.05581171178009766,Lasso,1,0.65,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,20,5,0.004650681630293014,Lasso,1,1,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,3,0.04388193684298045,Lasso,1,0.85,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,15,3,0.05151244429388444,Lasso,1,0.65,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,18,2,0.04388193684298046,Lasso,1,0.75,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,4,0.025037645931273767,Lasso,1,0.9,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,20,2,0.029391372260977485,Lasso,1,0.8,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,4,0.029391372260977485,Lasso,1,0.95,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,19,5,0.021328834469295413,Lasso,1,0.95,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,16,1,0.06046979937611887,Lasso,1,0.75,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,18,5,0.029391372260977485,Lasso,1,0.75,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,4,0.03450215590373633,Lasso,1,0.85,0.85
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,3,0.029391372260977485,Lasso,1,0.9,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,16,2,0.06046979937611887,Lasso,1,0.9,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,20,20,5,0.007523080686757891,Lasso,1,1,1
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,5,0.03450215590373633,Lasso,1,0.85,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,16,3,0.03450215590373633,Lasso,1,0.9,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,2,0.040501639441524254,Lasso,1,0.9,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,3,0.05581171178009765,Lasso,1,0.9,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,15,3,0.07098472391887985,Lasso,1,0.95,0.75
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,5,0.05151244429388444,Lasso,1,0.8,0.8
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,19,5,0.014285689258041684,Lasso,1,0.95,0.95
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,5,0.029391372260977485,Lasso,1,0.9,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,19,18,4,0.023108955094702267,Lasso,1,0.95,0.9
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,3,0.03738173188026989,Lasso,1,0.85,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,33,0.023108955094702267,Lasso,1,0.85,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,36,0.023108955094702267,Lasso,1,0.8,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,19,30,0.03738173188026989,Lasso,1,0.7,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,20,13,0.09028268205951054,Lasso,1,0.8,1
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,17,0.07098472391887985,Lasso,1,0.85,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,16,18,0.06046979937611888,Lasso,1,0.85,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,18,18,0.06551665447917689,Lasso,1,0.75,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,19,29,0.051512444293884435,Lasso,1,0.8,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,16,33,0.040501639441524254,Lasso,1,0.75,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,7,0.097817742856318,Lasso,1,0.95,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,34,0.023108955094702267,Lasso,1,0.85,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,19,22,0.04388193684298047,Lasso,1,0.75,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,19,0.06046979937611888,Lasso,1,0.85,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,20,17,25,0.03738173188026989,Lasso,1,1,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,7,0.097817742856318,Lasso,1,0.95,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,14,0.06551665447917689,Lasso,1,0.8,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,19,25,0.05151244429388444,Lasso,1,0.8,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,14,21,0.047544356417263504,Lasso,1,0.75,0.7
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,20,17,18,0.06551665447917689,Lasso,1,1,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,12,19,16,0.0769091625617282,Lasso,1,0.6,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,20,20,0.05581171178009765,Lasso,1,0.7,1
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,12,24,0.04754435641726351,Lasso,1,0.8,0.6
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,22,0.047544356417263504,Lasso,1,0.9,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,13,0.07098472391887985,Lasso,1,0.9,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,15,24,0.03738173188026989,Lasso,1,0.9,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,11,0.08332805932591804,Lasso,1,0.85,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,21,0.05581171178009765,Lasso,1,0.8,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,13,15,14,0.09028268205951054,Lasso,1,0.65,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,14,9,0.10598168551525448,Lasso,1,0.9,0.7
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,14,18,0.0769091625617282,Lasso,1,0.75,0.7
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,12,16,20,0.06551665447917689,Lasso,1,0.6,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,19,19,16,0.055811711780097646,Lasso,1,0.95,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,18,6,0.10598168551525448,Lasso,1,0.7,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,12,0.08332805932591805,Lasso,1,0.7,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,11,0.09028268205951054,Lasso,1,0.9,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,12,17,17,0.06551665447917689,Lasso,1,0.6,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,39,0.02132883446929541,Lasso,1,0.7,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,19,0.06046979937611887,Lasso,1,0.8,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,14,10,0.10598168551525448,Lasso,1,0.7,0.7
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,13,18,9,0.10598168551525448,Lasso,1,0.65,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,21,0.051512444293884435,Lasso,1,0.85,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,22,0.04388193684298046,Lasso,1,0.9,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,22,0.06551665447917689,Lasso,1,0.8,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,13,17,13,0.097817742856318,Lasso,1,0.65,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,13,20,5,0.13479394282689977,Lasso,1,0.65,1
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,16,29,0.03450215590373633,Lasso,1,0.85,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,18,0.05581171178009765,Lasso,1,0.85,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,20,14,26,0.027127306760985608,Lasso,1,1,0.7
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,12,18,11,0.09781774285631799,Lasso,1,0.6,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,16,21,0.040501639441524254,Lasso,1,0.75,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,18,39,0.015477983667424536,Lasso,1,0.75,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,19,34,0.03450215590373633,Lasso,1,0.85,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,17,0.040501639441524254,Lasso,1,0.9,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,14,15,0.08332805932591805,Lasso,1,0.8,0.7
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,12,18,23,0.05151244429388444,Lasso,1,0.6,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,18,17,0.06551665447917689,Lasso,1,0.9,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,22,0.05151244429388444,Lasso,1,0.8,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,27,0.03184439837668466,Lasso,1,0.85,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,15,29,0.03738173188026989,Lasso,1,0.75,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,20,0.04754435641726351,Lasso,1,0.85,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,15,18,0.06046979937611887,Lasso,1,0.75,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,25,0.04754435641726352,Lasso,1,0.9,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,13,17,11,0.12441054484015628,Lasso,1,0.65,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,23,0.05581171178009765,Lasso,1,0.8,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,26,0.04388193684298046,Lasso,1,0.8,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,21,0.06046979937611887,Lasso,1,0.8,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,16,19,0.06551665447917689,Lasso,1,0.85,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,15,12,0.097817742856318,Lasso,1,0.75,0.75
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,30,0.019685839448573526,Lasso,1,0.8,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,20,17,0.04388193684298046,Lasso,1,0.8,1
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,25,0.04388193684298046,Lasso,1,0.85,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,24,0.03738173188026989,Lasso,1,0.85,0.9
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,20,0.05581171178009765,Lasso,1,0.9,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,43,0.011232117664654302,Lasso,1,0.9,0.95
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,16,21,0.055811711780097646,Lasso,1,0.85,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,21,0.08332805932591805,Lasso,1,0.85,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,16,38,0.016769787868247475,Lasso,1,0.85,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,24,0.04754435641726351,Lasso,1,0.8,0.8
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,18,0.06046979937611887,Lasso,1,0.8,0.85
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,14,11,0.11482699699126034,Lasso,1,0.75,0.7
